subcategory_id,source,visits,subcategory_name,category_id,category_name
02a5f16370,direct,208,Contact lenses solutions ,10a493e03b,Health
96c6325306,direct,208,Treatment and strengthening,655ccc3c49,Beauty and personal care
ce0781cc14,direct,206,Overalls,6074ad29ac,"Clothing, shoes and accessories"
c87f489c66,direct,206,Equipment for beauty salons,00c81185f4,Professional equipment
c83bb23285,direct,206,Rear view cameras,65922fa39c,Automotive
8ce65ea74d,direct,205,Truck cases ,65922fa39c,Automotive
f3222ff3e7,direct,205,Mats ,ae99947659,Sports and outdoors
5f543d1288,direct,205,Fishing lines and cords,ae99947659,Sports and outdoors
7dc392274e,direct,205,Expanders and hand trainers,ae99947659,Sports and outdoors
b0b15d6b6c,direct,204,Car refrigerators,65922fa39c,Automotive
fdcc3f34e2,direct,203,Profiled sheets,394f20d8fa,Construction and repair
ee34786b24,direct,203,Ankle boots,6074ad29ac,"Clothing, shoes and accessories"
b0796bb4aa,direct,202,Cutting boards,dafb4d11f4,Home improvement
937606d4c3,direct,202,Ukulele,4f25bc6081,Hobby and entertainment
4b44bbb02d,direct,201,Lip glosses and tints,655ccc3c49,Beauty and personal care
d87c73d473,direct,198,Furniture accessories,dafb4d11f4,Home improvement
0f0684a37f,direct,197,Sandboxes ,7dbac4c1a3,Babies and kids
650886447e,direct,197,Parquetry,394f20d8fa,Construction and repair
1313be81c2,direct,197,Plates ,dafb4d11f4,Home improvement
ec5d76e94c,direct,195,Boots ,ae99947659,Sports and outdoors
ab2d2babd4,direct,194,Textile,dafb4d11f4,Home improvement
d12867c143,direct,194,Swings ,bfd01f6342,Gardening
de84bc6e00,direct,194,Living rooms,dafb4d11f4,Home improvement
91807b3f91,direct,194,Document covers,6074ad29ac,"Clothing, shoes and accessories"
0546b22ce8,direct,193,Windows ,394f20d8fa,Construction and repair
0e9de623d8,direct,193,Mixing boards,4f25bc6081,Hobby and entertainment
61acdcf286,direct,193,Stairs ,394f20d8fa,Construction and repair
2635e5638a,direct,192,Sterilizers,7dbac4c1a3,Babies and kids
2ee17f2ea9,direct,191,Circular-saw blades,394f20d8fa,Construction and repair
1bd4b4a1db,direct,190,Alpine flooring,394f20d8fa,Construction and repair
c710b79838,direct,190,"Brackets, holders and stands",3509869a61,Computers
5570783d4d,direct,190,Surface-grinding machines ,394f20d8fa,Construction and repair
d4d0b85028,direct,189,Exhaust system,65922fa39c,Automotive
01d3d5893d,direct,189,Trash bines,dafb4d11f4,Home improvement
dcae7aa529,direct,189,Cutting discs,394f20d8fa,Construction and repair
0fff4b8a68,direct,188,Wellington boots,6074ad29ac,"Clothing, shoes and accessories"
bc471b48d0,direct,188,Hollow insulators,ae99947659,Sports and outdoors
69ff9c2e21,direct,187,Rechargeable batteries and chargers,09f279a643,Electronics
22f1d2b2ad,direct,187,Accessories,09f279a643,Electronics
6defe3e494,direct,187,Safes ,00c81185f4,Professional equipment
16452ac32a,direct,187,Overcoats ,6074ad29ac,"Clothing, shoes and accessories"
c65f5bd9ff,direct,186,Baffle-plates,65922fa39c,Automotive
cc59a98de2,direct,185,Chips ,d9cd63e557,Food and drink
d9d6183917,direct,184,Chocolate candies,d9cd63e557,Food and drink
1bf1c887fb,direct,183,Benches and racks,ae99947659,Sports and outdoors
ae3d4dad9c,direct,183,Stacks ,dafb4d11f4,Home improvement
4f477d3471,direct,182,Gift sets ,4f25bc6081,Hobby and entertainment
7f2613c630,direct,181,Sunbeds ,22f134317d,Pet supplies
0bd5bc07ad,direct,181,Air blowers and garden vacuums,bfd01f6342,Gardening
ea337b5c5f,direct,181,"Baskets, boxes and containers",dafb4d11f4,Home improvement
54161ef33d,direct,180,Diaper boards,7dbac4c1a3,Babies and kids
955ada2f71,direct,179,Speakerphones,65922fa39c,Automotive
052c4b41ea,direct,177,Nail polish,655ccc3c49,Beauty and personal care
0cbf928cb8,direct,177,Ceilings,394f20d8fa,Construction and repair
faffe533a9,direct,177,T-shirts,6074ad29ac,"Clothing, shoes and accessories"
c2b30a4a6c,direct,177,Docking stations,09f279a643,Electronics
7436a969bb,direct,176,Highlighters ,655ccc3c49,Beauty and personal care
1b09851bee,direct,175,For dishwashing,dafb4d11f4,Home improvement
ce7ac768c2,direct,174,Study guides,7dbac4c1a3,Babies and kids
1178979dff,direct,173,Cooking pots ,dafb4d11f4,Home improvement
20f5b36106,direct,172,GPS trackers ,09f279a643,Electronics
4507c5d85d,direct,172,Curtains,dafb4d11f4,Home improvement
c2f373630a,direct,170,Accessories for seedlings,bfd01f6342,Gardening
faab603186,direct,168,Appliances,10a493e03b,Health
d88dbfc2d2,direct,168,Coolers ,ae99947659,Sports and outdoors
fc989abe90,direct,167,Cutouts,7dbac4c1a3,Babies and kids
a3e3f657fb,direct,166,Pants ,6074ad29ac,"Clothing, shoes and accessories"
b1db0c6508,direct,165,Dictionaries and translator devices,09f279a643,Electronics
46386d0bc8,direct,164,Cages ,22f134317d,Pet supplies
a4ef2043b5,direct,162,"Protection of the crankcase, engine, gearbox",65922fa39c,Automotive
8981583fd2,direct,161,Towels,dafb4d11f4,Home improvement
a25786495e,direct,160,School textbooks,4f25bc6081,Hobby and entertainment
f8d791ec8a,direct,160,Tanning and sun protection,655ccc3c49,Beauty and personal care
6c287bdabc,direct,159,Built-in wine cabinets,5a0d8ac946,Household equipment
1974c05db0,direct,159,Sippy cups,7dbac4c1a3,Babies and kids
c1dc8fb6e7,direct,159,Lubricants,655ccc3c49,Beauty and personal care
eee03c2c21,direct,157,Baby hanging toys,7dbac4c1a3,Babies and kids
aa27e95f13,direct,157,Tubs,7dbac4c1a3,Babies and kids
abf32b8347,direct,157,Partition gates,7dbac4c1a3,Babies and kids
dd686f3d18,direct,156,Kitchen corners ,dafb4d11f4,Home improvement
5f6da06a27,direct,156,Other equipment,00c81185f4,Professional equipment
3326bacf83,direct,155,Sign-cutting machines,3509869a61,Computers
2b053819d1,direct,155,Cut-off saws,394f20d8fa,Construction and repair
3cf93e33b9,direct,154,Dishes and kitchen accessories,dafb4d11f4,Home improvement
071c80e7cf,direct,154,Accessories,4f25bc6081,Hobby and entertainment
a7d401da0d,direct,153,Thermometers and timers,dafb4d11f4,Home improvement
28239d478d,direct,153,Shaped tubes and stakes ,394f20d8fa,Construction and repair
8b4b13ee52,direct,152,Puppet theatre,7dbac4c1a3,Babies and kids
aa599f5a73,direct,152,Diapers and cloths,7dbac4c1a3,Babies and kids
9be1c864c2,direct,152,Engines ,bfd01f6342,Gardening
6ec18a39db,direct,151,Snowmobiles,7dbac4c1a3,Babies and kids
1179703681,direct,151,Accessories for action cameras,09f279a643,Electronics
02b9711670,direct,151,Ready-made kits,394f20d8fa,Construction and repair
f847d6d6e8,direct,151,Underpants,6074ad29ac,"Clothing, shoes and accessories"
6668274a91,direct,150,Food waste shredders,5a0d8ac946,Household equipment
6617615e87,direct,150,Cosmetics and cleaning products,dafb4d11f4,Home improvement
bca83457ec,direct,150,Artificial Christmas trees,dafb4d11f4,Home improvement
0be339c663,direct,149,Door handles,394f20d8fa,Construction and repair
46a12d1b8d,direct,147,Toy books,7dbac4c1a3,Babies and kids
e0fcbb5c3c,direct,146,Children's tool kits,7dbac4c1a3,Babies and kids
9d9b85f37a,direct,146,Wood burning and fretwork,7dbac4c1a3,Babies and kids
4ef3d7f1c3,direct,145,Babies' shoes,6074ad29ac,"Clothing, shoes and accessories"
7f801dcfc7,direct,145,Car power inverters,65922fa39c,Automotive
702e370e4e,direct,145,Boots ,ae99947659,Sports and outdoors
9bd8bcff58,direct,144,For beard and mustaches,655ccc3c49,Beauty and personal care
9f012533b5,direct,144,Animal drugs,22f134317d,Pet supplies
c742e7e16c,direct,144,Irons_old,5a0d8ac946,Household equipment
80081083ab,direct,142,Vases,dafb4d11f4,Home improvement
268eb380e7,direct,142,Cradles and carriers,7dbac4c1a3,Babies and kids
2bd85c6902,direct,141,Guitar amplifiers,4f25bc6081,Hobby and entertainment
1c197d1572,direct,140,Hardwood panels ,394f20d8fa,Construction and repair
0d30269f48,direct,138,Hanging loungers,bfd01f6342,Gardening
2adf416e54,direct,137,Detectors,394f20d8fa,Construction and repair
dc6cd8d6f8,direct,137,Pressure washing sinks ,bfd01f6342,Gardening
e4861bf655,direct,136,Waxing and paraffin baths,655ccc3c49,Beauty and personal care
f57bc9f879,direct,135,Gift certificates,4f25bc6081,Hobby and entertainment
5dca958f35,direct,134,Clay ,7dbac4c1a3,Babies and kids
fc4c4e3c27,direct,134,Documentaries ,4f25bc6081,Hobby and entertainment
b6d58dde5a,direct,134,Plywood,394f20d8fa,Construction and repair
e58e212755,direct,132,Wheelchairs,10a493e03b,Health
4f7d3f8911,direct,132,Spices and seasonings,d9cd63e557,Food and drink
c88dc8df7b,direct,131,Water pipes,394f20d8fa,Construction and repair
8c51d4fdb6,direct,131,Safety accessories,7dbac4c1a3,Babies and kids
3053b98a48,direct,131,Computers ,3509869a61,Computers
ef3d433266,direct,130,Other tuning parts,65922fa39c,Automotive
b0236d897d,direct,129,Nail guns and staplers,394f20d8fa,Construction and repair
4bb203a37b,direct,129,Dolls clothes,7dbac4c1a3,Babies and kids
d2b0bfc3e3,direct,129,"Chess, checkers, backgammon",4f25bc6081,Hobby and entertainment
5d14443ec2,direct,128,Toy blocks,7dbac4c1a3,Babies and kids
18f9539844,direct,128,Cargo tires ,65922fa39c,Automotive
f524e8ca8c,direct,128,Bags and boxes,ae99947659,Sports and outdoors
9c47f76d68,direct,128,Frames ,10a493e03b,Health
c016dd0fc6,direct,128,Shoemakers ,dafb4d11f4,Home improvement
65d79b0a3b,direct,127,Household and universal glue,394f20d8fa,Construction and repair
37ffb94149,direct,127,Accessories,6074ad29ac,"Clothing, shoes and accessories"
44334c4837,direct,126,Educational posters,7dbac4c1a3,Babies and kids
4900e36e09,direct,126,Wipes ,7dbac4c1a3,Babies and kids
ebeef68885,direct,126,Gas tanks ,394f20d8fa,Construction and repair
dc6067f122,direct,125,Notebooks,7dbac4c1a3,Babies and kids
4c7b47799c,direct,124,Color pencils,7dbac4c1a3,Babies and kids
3e67b8f472,direct,124,Air freshener,dafb4d11f4,Home improvement
19d7412c39,direct,124,Wind instruments,4f25bc6081,Hobby and entertainment
59675005f0,direct,123,"Dumplings, pasta and ravioli machines",dafb4d11f4,Home improvement
0b0f096734,direct,123,Service hatches,394f20d8fa,Construction and repair
4144ddf4aa,direct,122,Grooming ,22f134317d,Pet supplies
acd135b692,direct,121,Masks ,ae99947659,Sports and outdoors
c8c2f06382,direct,120,Toy soldiers,7dbac4c1a3,Babies and kids
b8513ab575,direct,120,Rearview mirror,65922fa39c,Automotive
948fece9d0,direct,119,Furniture covers,dafb4d11f4,Home improvement
b9f564fd85,direct,119,Devices for body care,5a0d8ac946,Household equipment
c8bb2bf488,direct,118,Hallways,dafb4d11f4,Home improvement
e3754b9acf,direct,118,Romance films,4f25bc6081,Hobby and entertainment
4027bb9bc7,direct,118,Foreign literature ,4f25bc6081,Hobby and entertainment
bd786be15f,direct,118,Cheese ,d9cd63e557,Food and drink
c9d32472b6,direct,118,Scratching posts and kits for cats,22f134317d,Pet supplies
343954e583,direct,117,Moccasins,6074ad29ac,"Clothing, shoes and accessories"
117082d786,direct,117,Fruit candies ,d9cd63e557,Food and drink
645965dd70,direct,116,Creams and powders,7dbac4c1a3,Babies and kids
4e7f82b6ae,direct,115,Microphones,3509869a61,Computers
a0f248daf0,direct,114,Other sports equipment,ae99947659,Sports and outdoors
c9b3a267c7,direct,113,Storage cans ,dafb4d11f4,Home improvement
8de260e406,direct,113,Malt ,d9cd63e557,Food and drink
74b9aa3c45,direct,112,Essential oils,655ccc3c49,Beauty and personal care
6731be3482,direct,111,Insoles,10a493e03b,Health
68a7dfa44b,direct,109,Fertilizers,bfd01f6342,Gardening
2b32e79869,direct,109,Sports suits ,6074ad29ac,"Clothing, shoes and accessories"
b7c41ee2ee,direct,109,Gas meters ,394f20d8fa,Construction and repair
38f87cde35,direct,108,Sandcrete,394f20d8fa,Construction and repair
79e2bfdd52,direct,107,Tubings,7dbac4c1a3,Babies and kids
3f2b44fbf1,direct,104,Staple guns,394f20d8fa,Construction and repair
0c4a6bca8e,direct,102,Lighting control,5a0d8ac946,Household equipment
56d4c37ab5,direct,100,Footwear ,10a493e03b,Health
85c561c1c2,direct,99,Crowns ,394f20d8fa,Construction and repair
0be8195d99,direct,99,Children's movies,4f25bc6081,Hobby and entertainment
e70a260677,direct,98,Eye liners,655ccc3c49,Beauty and personal care
15b9e140ab,direct,96,Hoodies ,6074ad29ac,"Clothing, shoes and accessories"
a56f7c11d7,direct,96,Inflatable toys ,7dbac4c1a3,Babies and kids
5072d96b85,direct,96,Magnifiers,09f279a643,Electronics
a909965d46,direct,96,"Brushes, sponges and applicators",655ccc3c49,Beauty and personal care
1b2d845c03,direct,92,Fat burners,ae99947659,Sports and outdoors
5facd0f572,direct,90,Shower trays,394f20d8fa,Construction and repair
28d3c91578,direct,89,Globes,7dbac4c1a3,Babies and kids
657ad4152e,direct,89,Rowing machines,ae99947659,Sports and outdoors
ee2093ef96,direct,88,Pretend play hair salon,7dbac4c1a3,Babies and kids
94f5224c98,direct,86,Pasta,d9cd63e557,Food and drink
3f7f42af50,direct,79,Notepads,7dbac4c1a3,Babies and kids
779e246861,direct,76,Wire,394f20d8fa,Construction and repair
c51343bf77,direct,72,Sweaters and cardigans,6074ad29ac,"Clothing, shoes and accessories"
d942687638,direct,67,Thermal underwear,6074ad29ac,"Clothing, shoes and accessories"
976642886f,direct,50,"Stickers, nameplates and badges",65922fa39c,Automotive
075994491e,direct,27,Dental hygiene,7dbac4c1a3,Babies and kids
cf2e61c7af,organic,1163658,Cellphones,09f279a643,Electronics
0cd903d1cc,organic,280406,Laptops,3509869a61,Computers
ef35bc88a7,organic,262485,TV sets ,09f279a643,Electronics
6ff9f4014c,organic,185584,Tablets ,3509869a61,Computers
72bc238e4d,organic,156417,Headphones and headsets,09f279a643,Electronics
88c78ea685,organic,153859,Tires ,65922fa39c,Automotive
179bfacf4a,organic,74524,Smart watches and bands ,09f279a643,Electronics
b0fb8f259a,organic,73244,Monitors ,3509869a61,Computers
3c67eb2d90,organic,69612,Watches,6074ad29ac,"Clothing, shoes and accessories"
24e6c815c6,organic,68601,Medications and dietary supplements,10a493e03b,Health
00fd6e5a87,organic,64570,Washing machines ,5a0d8ac946,Household equipment
29c9b62225,organic,57985,Refrigerator,5a0d8ac946,Household equipment
3cc6f62679,organic,55130,"Video cards 
",3509869a61,Computers
c4412ce45c,organic,53339,Printers and MFPs,3509869a61,Computers
4a57f562b8,organic,52005,Strollers ,7dbac4c1a3,Babies and kids
63d35150a7,organic,48400,Wi-Fi and Bluetooth equipment,3509869a61,Computers
fdabd3c725,organic,46361,Vacuum cleaners,5a0d8ac946,Household equipment
08593bd62f,organic,46087,Bikes,ae99947659,Sports and outdoors
5835164e67,organic,40043,Internal hard drives ,3509869a61,Computers
5c5c31b04a,organic,39771,Motherboards,3509869a61,Computers
d891b3c5d5,organic,38884,Dashboard cameras,65922fa39c,Automotive
ffa1fc88a2,organic,37195,Cameras ,09f279a643,Electronics
8f30c6ac97,organic,36426,Coffee machines,5a0d8ac946,Household equipment
eb317da761,organic,31571,Perfumery products,655ccc3c49,Beauty and personal care
01f8276040,organic,31392,Processors (CPU),3509869a61,Computers
18436f1c4c,organic,30602,Cooking panels ,5a0d8ac946,Household equipment
389068f27f,organic,28394,Electric stoves ,5a0d8ac946,Household equipment
79164a43ea,organic,28262,Wheel disks,65922fa39c,Automotive
367be1ab13,organic,28031,Portable speakers,09f279a643,Electronics
a659a61627,organic,27433,Ovens,5a0d8ac946,Household equipment
6e76227536,organic,27426,Microwaves ,5a0d8ac946,Household equipment
9fcd5b4da1,organic,26468,Air purifiers and air cleaners,5a0d8ac946,Household equipment
2298383fb9,organic,24023,Building kits ,7dbac4c1a3,Babies and kids
defb7d72ad,organic,23832,PC cases,3509869a61,Computers
ef9147dd31,organic,23709,Electric kettles,5a0d8ac946,Household equipment
fa2adaf808,organic,23523,Dishwashers,5a0d8ac946,Household equipment
3a1c1d9d93,organic,22811,Dolls,7dbac4c1a3,Babies and kids
491efc79fe,organic,21954,Memory modules ,3509869a61,Computers
686530e576,organic,21916,Scooters,ae99947659,Sports and outdoors
1daba56cfb,organic,21421,Robot vacuums,5a0d8ac946,Household equipment
f71f65d4a0,organic,20482,Water heaters ,5a0d8ac946,Household equipment
982e97b853,organic,20454,Air conditioners,5a0d8ac946,Household equipment
243461c0d7,organic,19895,Cooker hoods,5a0d8ac946,Household equipment
b15460317a,organic,19872,Screwdrivers,394f20d8fa,Construction and repair
93462e5a22,organic,19162,Blenders,5a0d8ac946,Household equipment
6733b69039,organic,18690,Car radios,65922fa39c,Automotive
d7c95fcff5,organic,18578,Computer mice,3509869a61,Computers
306d06b2be,organic,18368,Game consoles,09f279a643,Electronics
eac321b7e4,organic,18321,Stick vacuums,5a0d8ac946,Household equipment
0386591df8,organic,18303,Engine oils,65922fa39c,Automotive
ecbc481196,organic,18158,Multi-cookers,5a0d8ac946,Household equipment
55b273216e,organic,18129,Coolers and cooling systems,3509869a61,Computers
8327ffc6de,organic,17926,Lenses,09f279a643,Electronics
4724731825,organic,17725,Mixers,394f20d8fa,Construction and repair
3a128763c7,organic,17665,Heating boilers,394f20d8fa,Construction and repair
f8470c25b0,organic,17455,Tool kits and equipment,394f20d8fa,Construction and repair
a56b5d7c39,organic,17427,TV-tuners,09f279a643,Electronics
012c162f00,organic,17417,Keyboards,3509869a61,Computers
c3f6168434,organic,17407,Computer chairs ,dafb4d11f4,Home improvement
8deabc366d,organic,17325,Welding machines,394f20d8fa,Construction and repair
48b2baf4d6,organic,17115,Portable charges,09f279a643,Electronics
9d2ff14868,organic,16171,Solid-state drives,3509869a61,Computers
9d6e430420,organic,16004,Speakers ,09f279a643,Electronics
41b094775c,organic,15433,Car speakers ,65922fa39c,Automotive
a7aa6eee66,organic,15246,Hair clippers,5a0d8ac946,Household equipment
ddacc21158,organic,14881,Line adapters ,3509869a61,Computers
63aca7789e,organic,14748,Car seats ,7dbac4c1a3,Babies and kids
d3d8f28b19,organic,14488,Hair dryers,5a0d8ac946,Household equipment
c928d71a8a,organic,14387,Water pumps,394f20d8fa,Construction and repair
ed6f1acf48,organic,14153,Sewing machines,5a0d8ac946,Household equipment
4e1dec4e7d,organic,14152,Bathtubs ,394f20d8fa,Construction and repair
4fcbe766e1,organic,13211,Tillers and cultivators,bfd01f6342,Gardening
bfb5141f68,organic,13027,Computer headsets,3509869a61,Computers
92b821ce34,organic,12865,Electric grills and skewers,5a0d8ac946,Household equipment
aebee285e0,organic,12708,Electric vehicles,7dbac4c1a3,Babies and kids
7e4fd06cd0,organic,12512,Sneakers ,6074ad29ac,"Clothing, shoes and accessories"
54546a9bde,organic,12399,Games for consoles and PCs,09f279a643,Electronics
b6ede96b32,organic,12395,Meat grinders ,5a0d8ac946,Household equipment
20b2b24f79,organic,12376,Action cameras ,09f279a643,Electronics
d41b716e49,organic,12226,Streaming media boxes,09f279a643,Electronics
b454bb1318,organic,12173,"Toilets, urinals, bidets",394f20d8fa,Construction and repair
e9307d2b98,organic,11945,Computer speakers ,3509869a61,Computers
05612bfa33,organic,11801,Masks and serums,655ccc3c49,Beauty and personal care
f217f6f8de,organic,11762,Food processors and shredders,5a0d8ac946,Household equipment
d855fec9dc,organic,11758,Cases ,09f279a643,Electronics
f859d99cb2,organic,11673,"Steering wheels, joysticks, gamepads",3509869a61,Computers
a6b5acf4b5,organic,11468,Irons,5a0d8ac946,Household equipment
1649d28bb1,organic,11416,Tents ,ae99947659,Sports and outdoors
3ac6a84e6d,organic,11400,Multimedia projectors,3509869a61,Computers
d11d32bdb8,organic,11364,E-books ,09f279a643,Electronics
0818af3db7,organic,11306,Curling irons and straighteners,5a0d8ac946,Household equipment
07b6afbe9b,organic,10978,Memory cards ,3509869a61,Computers
cdacbdc0be,organic,10763,Musical keyboards and MIDI keyboards ,4f25bc6081,Hobby and entertainment
11ac3146c0,organic,10567,Sofas and couches,dafb4d11f4,Home improvement
f8ab146b3f,organic,10322,Amplifiers and receivers,09f279a643,Electronics
1012833c0c,organic,10222,Water filters and softeners,394f20d8fa,Construction and repair
89f9de261a,organic,10160,Stand mixers,5a0d8ac946,Household equipment
f3852a60ee,organic,10048,Hydration and nutrition,655ccc3c49,Beauty and personal care
5a1f3fd522,organic,9976,Pans and saucepans,dafb4d11f4,Home improvement
668bdb61d4,organic,9909,Electric shavers for women,5a0d8ac946,Household equipment
4e2502d570,organic,9819,Play sets and figurines,7dbac4c1a3,Babies and kids
9153f93ee2,organic,9510,Fireplaces and stoves,394f20d8fa,Construction and repair
4261b73093,organic,9494,High pressure washers,bfd01f6342,Gardening
3472f744e0,organic,9311,Other,4f25bc6081,Hobby and entertainment
b34cc7e9a7,organic,9305,Irrigators,5a0d8ac946,Household equipment
1bd48fd61a,organic,9284,Music centers ,09f279a643,Electronics
1d7ff4b631,organic,9202,Electric and chain saws,394f20d8fa,Construction and repair
aaf1b26543,organic,9163,Electric toothbrushes ,5a0d8ac946,Household equipment
a81f87f9ff,organic,9009,Cartridges,3509869a61,Computers
bc3e993a07,organic,8888,Electric shavers for men,5a0d8ac946,Household equipment
61a7dfbf06,organic,8847,Quadcopters,7dbac4c1a3,Babies and kids
adcb56da34,organic,8793,Rotary hammers,394f20d8fa,Construction and repair
61e2c0f3f7,organic,8697,Board games,7dbac4c1a3,Babies and kids
7402bf880a,organic,8682,Kitchen sinks,394f20d8fa,Construction and repair
856b4f9312,organic,8321,Shower cabins and corner showers,394f20d8fa,Construction and repair
350194a5a4,organic,8240,Mattresses,dafb4d11f4,Home improvement
98030e4cc8,organic,8041,Monoblocks ,3509869a61,Computers
e35b6d7bc9,organic,7724,Toy weapons and blasters,7dbac4c1a3,Babies and kids
623baf9df0,organic,7634,Diapers ,7dbac4c1a3,Babies and kids
e9a89f4edc,organic,7561,Tonometers,10a493e03b,Health
6cbd456430,organic,7503,USB flash drives,3509869a61,Computers
d98345a880,organic,7482,Sneakers ,6074ad29ac,"Clothing, shoes and accessories"
5f910cdaf6,organic,7468,Rods,ae99947659,Sports and outdoors
fc44a00128,organic,7436,Inflatable boats,ae99947659,Sports and outdoors
bc1c73086d,organic,7285,Shampoos ,655ccc3c49,Beauty and personal care
682963e3ab,organic,7155,Power generators ,394f20d8fa,Construction and repair
30b5fff3ae,organic,6913,Digital players ,09f279a643,Electronics
c7659307a4,organic,6883,Cat food ,22f134317d,Pet supplies
e6a7c2da31,organic,6838,Angle grinders,394f20d8fa,Construction and repair
8697ba0e56,organic,6823,Heaters ,5a0d8ac946,Household equipment
3c02d41bfd,organic,6757,Acoustic kits ,09f279a643,Electronics
34168672c5,organic,6751,Juicers ,5a0d8ac946,Household equipment
2e28feeeb5,organic,6667,Sinks ,394f20d8fa,Construction and repair
2aa1c6cecb,organic,6605,Stuffed toys,7dbac4c1a3,Babies and kids
d6c85c7c2d,organic,6528,Electric unicycles and hoverboards,ae99947659,Sports and outdoors
e3ad7b4ec4,organic,6455,Bags and backpacks ,3509869a61,Computers
6e8f593bd5,organic,6443,Travel mugs and tumblers,dafb4d11f4,Home improvement
2ca4e4cee1,organic,6328,Scales ,5a0d8ac946,Household equipment
7ae79a3fb4,organic,6034,Sound cards,3509869a61,Computers
f11d6ffe2d,organic,6024,Robots and transformers ,7dbac4c1a3,Babies and kids
49c1861e38,organic,6018,Sandwich makers ,5a0d8ac946,Household equipment
7fb89564b3,organic,6009,Dogs food ,22f134317d,Pet supplies
68dce1416e,organic,6003,Virtual reality glasses,09f279a643,Electronics
f3b2599abc,organic,5922,Freezers ,5a0d8ac946,Household equipment
1c664a3587,organic,5903,Steamers ,5a0d8ac946,Household equipment
3ad7b30cc3,organic,5850,Routers and switches,3509869a61,Computers
61df5b306c,organic,5838,Inhalers and nebulizers,10a493e03b,Health
dd2a6331be,organic,5785,External hard drives and SDDs,3509869a61,Computers
059a2d097e,organic,5764,Swimming pools ,bfd01f6342,Gardening
4b7ef22925,organic,5702,High chairs ,7dbac4c1a3,Babies and kids
02d5e02c2f,organic,5589,Backpacks ,ae99947659,Sports and outdoors
7cc0d5afba,organic,5513,Radio sets ,09f279a643,Electronics
4081042fbf,organic,5425,Radiators,394f20d8fa,Construction and repair
faee76eaa0,organic,5330,Emergency power supplies,3509869a61,Computers
e3ea043612,organic,5194,Radar detectors,65922fa39c,Automotive
d17e913e6f,organic,5162,Bags ,6074ad29ac,"Clothing, shoes and accessories"
b27ca8fff0,organic,5106,Boat engines,ae99947659,Sports and outdoors
5cf75898f5,organic,5087,Bread makers,5a0d8ac946,Household equipment
306db52ddc,organic,5084,Toy cars,7dbac4c1a3,Babies and kids
391d3772d8,organic,5074,Treadmills ,ae99947659,Sports and outdoors
c6fdd73d16,organic,5023,Beds ,7dbac4c1a3,Babies and kids
4017fe908c,organic,5014,Built-in refrigerators,5a0d8ac946,Household equipment
3f7e91be03,organic,4965,Trimmers,bfd01f6342,Gardening
feb90a0b71,organic,4908,Dresses ,6074ad29ac,"Clothing, shoes and accessories"
b2545d9494,organic,4851,Tricycles,7dbac4c1a3,Babies and kids
4fe78d26a1,organic,4816,Infant formula,7dbac4c1a3,Babies and kids
24cf5884de,organic,4762,Miter saws,394f20d8fa,Construction and repair
a0513eca19,organic,4724,Lamps ,dafb4d11f4,Home improvement
b81da84221,organic,4673,Pots and scoops ,dafb4d11f4,Home improvement
f08082ab9e,organic,4658,Metal detectors,394f20d8fa,Construction and repair
5e5175b035,organic,4638,GPS-navigators,09f279a643,Electronics
f0c4eff535,organic,4614,Binoculars and telescopes ,09f279a643,Electronics
9b313e4b2f,organic,4609,Steam generators,5a0d8ac946,Household equipment
020c67590b,organic,4445,Proteins ,ae99947659,Sports and outdoors
507cdb1927,organic,4369,Shower systems and shower pipes,394f20d8fa,Construction and repair
ef94c0503f,organic,4255,Circular saws,394f20d8fa,Construction and repair
e5cc260c68,organic,4209,Chandeliers,dafb4d11f4,Home improvement
8a97fe15c2,organic,4177,Desks ,dafb4d11f4,Home improvement
17d1bcf64a,organic,4128,Desktop computers,3509869a61,Computers
6a766413fd,organic,4082,Smart speakers,09f279a643,Electronics
fd6f6e68aa,organic,4080,Video cameras ,09f279a643,Electronics
8cd30a79c3,organic,4066,Suitcases,6074ad29ac,"Clothing, shoes and accessories"
5440bc006d,organic,4040,Brewing kits,5a0d8ac946,Household equipment
7002da61a7,organic,3969,Routers,394f20d8fa,Construction and repair
28431d288d,organic,3927,Transmitters,09f279a643,Electronics
5231128060,organic,3905,Fishing reels,ae99947659,Sports and outdoors
6ad823fb74,organic,3885,Masks ,655ccc3c49,Beauty and personal care
bc065110df,organic,3761,Playgrounds and slides ,7dbac4c1a3,Babies and kids
eaad8080b8,organic,3743,Steam cleaners,5a0d8ac946,Household equipment
6905569f02,organic,3739,Sonars,ae99947659,Sports and outdoors
c22d88cf6f,organic,3700,Fretsaws,394f20d8fa,Construction and repair
f79e2586b6,organic,3687,Coffee mills ,5a0d8ac946,Household equipment
adb2da9542,organic,3585,Snow removal vehicles,bfd01f6342,Gardening
67ee99d7bb,organic,3582,Food dehydrators,5a0d8ac946,Household equipment
df57ebe1e1,organic,3520,Air compressors,394f20d8fa,Construction and repair
cc422ec6c7,organic,3515,Cookware kits,dafb4d11f4,Home improvement
ab9341dd0a,organic,3453,Orthoses and bandages,10a493e03b,Health
e2c7fdfae6,organic,3436,Laser levels,394f20d8fa,Construction and repair
61f7b0d7a8,organic,3425,Boots ,6074ad29ac,"Clothing, shoes and accessories"
2fb65d178f,organic,3362,Ellipticals,ae99947659,Sports and outdoors
9f311f4830,organic,3354,Stress toys ,7dbac4c1a3,Babies and kids
